Statistic,Name,Team,#,Top 25,year,table_name,East,Team [Click for roster],Wins,Losses,Ties,WP,GB,Payroll,Team | Roster,W,L,T
Strikeouts,Clayton Kershaw,Los Angeles,301,Top 25,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Zack Greinke,Los Angeles,.864,Top 25,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Wins,Jake Arrieta,Chicago,22,Top 25,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2015,2015 National League Pitcher Review,,,,,,,,,,,,
,,,,,2015,2015 National League,New York Mets,90,72,0,.556,--,,,,,,
,,,,,2015,2015 National League,Washington Nationals,83,79,0,.512,7,,,,,,
,,,,,2015,2015 National League,Miami Marlins,71,91,0,.438,19,,,,,,
,,,,,2015,2015 National League,Atlanta Braves,67,95,0,.414,23,,,,,,
,,,,,2015,2015 National League,Philadelphia Phillies,63,99,0,.389,27,,,,,,
,,,,,2015,2015 National League,Central,Team [Click for roster],Wins,Losses,Ties,WP,GB,,,,,
,,,,,2015,2015 National League,St. Louis Cardinals,100,62,0,.617,--,,,,,,
,,,,,2015,2015 National League,Pittsburgh Pirates,98,64,0,.605,0,,,,,,
,,,,,2015,2015 National League,Chicago Cubs,97,65,0,.599,3,,,,,,
,,,,,2015,2015 National League,Milwaukee Brewers,68,94,0,.420,32,,,,,,
,,,,,2015,2015 National League,Cincinnati Reds,64,98,0,.395,36,,,,,,
,,,,,2015,2015 National League,West,Team [Click for roster],Wins,Losses,Ties,WP,GB,,,,,
,,,,,2015,2015 National League,Los Angeles Dodgers,92,70,0,.568,--,,,,,,
,,,,,2015,2015 National League,San Francisco Giants,84,78,0,.519,8,,,,,,
,,,,,2015,2015 National League,Arizona Diamondbacks,79,83,0,.488,13,,,,,,
,,,,,2015,2015 National League,San Diego Padres,74,88,0,.457,18,,,,,,
,,,,,2015,2015 National League,Colorado Rockies,68,94,0,.420,24,,,,,,
,,,,,2015,2015 National League,2015 National League Final Standings,,,,,,,,,,,
,,,,,2015,2015 National League,"Seasonal Events: All-Star Game | Home Run Derby | World Series
Navigation: Year in Review Menu | Previous Season | Next Season
Miscellaneous: A.L. Leaderboard | Rookies List",,,,,,,,,,,
Base on Balls,Paul Goldschmidt,Arizona,110,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Batting Average,DJ LeMahieu,Colorado,.348,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Doubles,Daniel Murphy,Washington,47,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Hits,Jean Segura,Arizona,203,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Home Runs,Nolan Arenado,Colorado,41,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Chris Carter,Milwaukee,,,,2016,2016 National League Player Review,,,,,,,,,,,,
On Base Percentage,Joey Votto,Cincinnati,.434,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
RBI,Nolan Arenado,Colorado,133,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Runs,Kris Bryant,Chicago,121,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Slugging Average,Daniel Murphy,Washington,.595,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Stolen Bases,Jonathan Villar,Milwaukee,62,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Total Bases,Nolan Arenado,Colorado,352,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Triples,Brandon Crawford,San Francisco,11,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Cesar Hernandez,Philadelphia,,,,2016,2016 National League Player Review,,,,,,,,,,,,
Chris Owings,Arizona,,,,2016,2016 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2016,2016 National League Player Review,,,,,,,,,,,,
Complete Games,Johnny Cueto,San Francisco,5,Top 25,2016,2016 National League Pitcher Review,,,,,,,,,,,,
ERA,Kyle Hendricks,Chicago,2.13,Top 25,2016,2016 National League Pitcher Review,,,,,,,,,,,,
Games,Brad Hand,San Diego,82,Top 25,2016,2016 National League Pitcher Review,,,,,,,,,,,,
Saves,Jeurys Familia,New York,51,Top 25,2016,2016 National League Pitcher Review,,,,,,,,,,,,
Shutouts,Clayton Kershaw,Los Angeles,3,Top 25,2016,2016 National League Pitcher Review,,,,,,,,,,,,
Strikeouts,Max Scherzer,Washington,284,Top 25,2016,2016 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Jon Lester,Chicago,.792,Top 25,2016,2016 National League Pitcher Review,,,,,,,,,,,,
Wins,Max Scherzer,Washington,20,Top 25,2016,2016 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2016,2016 National League Pitcher Review,,,,,,,,,,,,
,,,,,2016,2016 National League,Washington Nationals,95,67,0,.586,--,,,,,,
,,,,,2016,2016 National League,New York Mets,87,75,0,.537,8,,,,,,
,,,,,2016,2016 National League,Miami Marlins,79,82,0,.491,15.5,,,,,,
,,,,,2016,2016 National League,Philadelphia Phillies,71,91,0,.438,24,,,,,,
,,,,,2016,2016 National League,Atlanta Braves,68,93,0,.422,26.5,,,,,,
,,,,,2016,2016 National League,Central,Team [Click for roster],Wins,Losses,Ties,WP,GB,,,,,
,,,,,2016,2016 National League,Chicago Cubs,103,58,0,.640,--,,,,,,
,,,,,2016,2016 National League,St. Louis Cardinals,86,76,0,.531,17.5,,,,,,
,,,,,2016,2016 National League,Pittsburgh Pirates,78,83,0,.484,25,,,,,,
,,,,,2016,2016 National League,Milwaukee Brewers,73,89,0,.451,30.5,,,,,,
,,,,,2016,2016 National League,Cincinnati Reds,68,94,0,.420,35.5,,,,,,
,,,,,2016,2016 National League,West,Team [Click for roster],Wins,Losses,Ties,WP,GB,,,,,
,,,,,2016,2016 National League,Los Angeles Dodgers,91,71,0,.562,--,,,,,,
,,,,,2016,2016 National League,San Francisco Giants,87,75,0,.537,4,,,,,,
,,,,,2016,2016 National League,Colorado Rockies,75,87,0,.463,16,,,,,,
,,,,,2016,2016 National League,Arizona Diamondbacks,69,93,0,.426,22,,,,,,
,,,,,2016,2016 National League,San Diego Padres,68,94,0,.420,23,,,,,,
,,,,,2016,2016 National League,2016 National League Final Standings,,,,,,,,,,,
,,,,,2016,2016 National League,"Seasonal Events: All-Star Game | Home Run Derby | World Series
Navigation: Year in Review Menu | Previous Season | Next Season
Miscellaneous: A.L. Leaderboard | Rookies List",,,,,,,,,,,
Base on Balls,Joey Votto,Cincinnati Reds,134,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Batting Average,Charlie Blackmon,Colorado Rockies,.331,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Doubles,Nolan Arenado,Colorado Rockies,43,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Daniel Murphy,Washington Nationals,43,,,2017,2017 National League Player Review,,,,,,,,,,,,
Hits,Charlie Blackmon,Colorado Rockies,213,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Home Runs,Giancarlo Stanton,Miami Marlins,59,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
On Base Percentage,Joey Votto,Cincinnati Reds,.454,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
RBI,Giancarlo Stanton,Miami Marlins,132,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Runs,Charlie Blackmon,Colorado Rockies,137,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Slugging Average,Giancarlo Stanton,Miami Marlins,.631,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Stolen Bases,Dee Gordon,Miami Marlins,60,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Total Bases,Charlie Blackmon,Colorado Rockies,387,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Triples,Charlie Blackmon,Colorado Rockies,14,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2017,2017 National League Player Review,,,,,,,,,,,,
Complete Games,Carlos Martinez,St. Louis Cardinals,2,Top 25,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Ivan Nova,Pittsburgh Pirates,2,,,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Clayton Richard,San Diego Padres,2,,,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Max Scherzer,Washington Nationals,2,,,2017,2017 National League Pitcher Review,,,,,,,,,,,,
ERA,Clayton Kershaw,Los Angeles Dodgers,2.21,Top 25,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Games,Corey Knebel,Milwaukee Brewers,76,Top 25,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Saves,Greg Holland,Colorado Rockies,41,Top 25,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Kenley Jansen,Los Angeles Dodgers,41,,,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Shutouts,Carlos Martinez,St. Louis Cardinals,2,Top 25,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Strikeouts,Max Scherzer,Washington Nationals,268,Top 25,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Clayton Kershaw,Los Angeles Dodgers,.818,Top 25,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Wins,Clayton Kershaw,Los Angeles Dodgers,18,Top 25,2017,2017 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2017,2017 National League Pitcher Review,,,,,,,,,,,,
,,,,,2017,2017 National League,Washington Nationals,97,65,0,.599,--,,,,,,
,,,,,2017,2017 National League,Miami Marlins,77,85,0,.475,20.0,,,,,,
,,,,,2017,2017 National League,Atlanta Braves,72,90,0,.444,24.0,,,,,,
,,,,,2017,2017 National League,New York Mets,70,92,0,.432,27.0,,,,,,
,,,,,2017,2017 National League,Philadelphia Phillies,66,96,0,.407,31.0,,,,,,
,,,,,2017,2017 National League,Central,Team [Click for roster],Wins,Losses,Ties,WP,GB,,,,,
,,,,,2017,2017 National League,Chicago Cubs,92,70,0,.568,--,,,,,,
,,,,,2017,2017 National League,Milwaukee Brewers,86,76,0,.531,6.0,,,,,,
,,,,,2017,2017 National League,St. Louis Cardinals,83,79,0,.512,9.0,,,,,,
,,,,,2017,2017 National League,Pittsburgh Pirates,75,87,0,.463,17.0,,,,,,
,,,,,2017,2017 National League,Cincinnati Reds,68,94,0,.420,24.0,,,,,,
,,,,,2017,2017 National League,West,Team [Click for roster],Wins,Losses,Ties,WP,GB,,,,,
,,,,,2017,2017 National League,Los Angeles Dodgers,104,58,0,.642,--,,,,,,
,,,,,2017,2017 National League,Arizona Diamondbacks,93,69,0,.574,11.0,,,,,,
,,,,,2017,2017 National League,Colorado Rockies,87,75,0,.537,17.0,,,,,,
,,,,,2017,2017 National League,San Diego Padres,71,91,0,.438,33.0,,,,,,
,,,,,2017,2017 National League,San Francisco Giants,64,98,0,.395,40.0,,,,,,
,,,,,2017,2017 National League,2017 National League Final Standings,,,,,,,,,,,
,,,,,2017,2017 National League,"Seasonal Events: All-Star Game | Home Run Derby | World Series
Navigation: Year in Review Menu | Previous Season | Next Season
Miscellaneous: A.L. Leaderboard | Rookies List",,,,,,,,,,,
Base on Balls,Bryce Harper,Washington Nationals,130,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Batting Average,Christian Yelich,Milwaukee Brewers,.326,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Doubles,Freddie Freeman,Atlanta Braves,44,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Anthony Rendon,Washington Nationals,44,,,2018,2018 National League Player Review,,,,,,,,,,,,
Hits,Freddie Freeman,Atlanta Braves,191,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Home Runs,Nolan Arenado,Colorado Rockies,38,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
On Base Percentage,Joey Votto,Cincinnati Reds,.417,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
RBI,Javier Baez,Chicago Cubs,111,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Runs,Charlie Blackmon,Colorado Rockies,119,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Slugging Average,Christian Yelich,Milwaukee Brewers,.598,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Stolen Bases,Trea Turner,Washington Nationals,43,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Total Bases,Christian Yelich,Milwaukee Brewers,343,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Triples,Ketel Marte,Arizona Diamondbacks,12,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2018,2018 National League Player Review,,,,,,,,,,,,
2018 N.L. History | 2018 A.L. History | Year-by-Year History,,,,,2018,2018 National League Player Review,,,,,,,,,,,,
Complete Games,Michael Foltynewicz,Atlanta Braves,2,Top 25,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Max Scherzer,Washington Nationals,2,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Noah Syndergaard,New York Mets,2,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Jameson Taillon,Pittsburgh Pirates,2,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
ERA,Jacob deGrom,New York Mets,1.70,Top 25,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Games,Brad Ziegler,Miami Marlins,82,Top 25,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Arizona Diamondbacks,,,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Saves,Wade Davis,Colorado Rockies,43,Top 25,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Shutouts,Patrick Corbin,Arizona Diamondbacks,1,Top 25,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Michael Foltynewicz,Atlanta Braves,1,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Miles Mikolas,St. Louis Cardinals,1,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Max Scherzer,Washington Nationals,1,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Chris Stratton,San Francisco Giants,1,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Noah Syndergaard,New York Mets,1,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Jameson Taillon,Pittsburgh Pirates,1,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Trevor Williams,Pittsburgh Pirates,1,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Strikeouts,Max Scherzer,Washington Nationals,300,Top 25,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Miles Mikolas,St. Louis Cardinals,.818,Top 25,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Wins,Jon Lester,Chicago Cubs,18,Top 25,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Miles Mikolas,St. Louis Cardinals,18,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Max Scherzer,Washington Nationals,18,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2018,2018 National League Pitcher Review,,,,,,,,,,,,
2018 N.L. History | 2018 A.L. History | Year-by-Year History,,,,,2018,2018 National League Pitcher Review,,,,,,,,,,,,
,,,,,2018,2018 National League Team Standings,Atlanta Braves,,,,,--,,,90,72,0,.556
,,,,,2018,2018 National League Team Standings,Washington Nationals,,,,,8.0,,,82,80,0,.506
,,,,,2018,2018 National League Team Standings,Philadelphia Phillies,,,,,10.0,,,80,82,0,.494
,,,,,2018,2018 National League Team Standings,New York Mets,,,,,13.0,,,77,85,0,.475
,,,,,2018,2018 National League Team Standings,Miami Marlins,,,,,26.5,,,63,98,0,.391
,,,,,2018,2018 National League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2018,2018 National League Team Standings,Milwaukee Brewers,,,,,--,,,96,67,0,.589
,,,,,2018,2018 National League Team Standings,Chicago Cubs,,,,,1.0,,,95,68,0,.583
,,,,,2018,2018 National League Team Standings,St. Louis Cardinals,,,,,7.5,,,88,74,0,.543
,,,,,2018,2018 National League Team Standings,Pittsburgh Pirates,,,,,13.0,,,82,79,0,.509
,,,,,2018,2018 National League Team Standings,Cincinnati Reds,,,,,28.5,,,67,95,0,.414
,,,,,2018,2018 National League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2018,2018 National League Team Standings,Los Angeles Dodgers,,,,,--,,,92,71,0,.564
,,,,,2018,2018 National League Team Standings,Colorado Rockies,,,,,1.0,,,91,72,0,.558
,,,,,2018,2018 National League Team Standings,Arizona Diamondbacks,,,,,9.5,,,82,80,0,.506
,,,,,2018,2018 National League Team Standings,San Francisco Giants,,,,,18.5,,,73,89,0,.451
,,,,,2018,2018 National League Team Standings,San Diego Padres,,,,,24.5,,,66,96,0,.407
,,,,,2018,2018 National League Team Standings,N.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2018,2018 National League Team Standings,2018 National Standings,,,,,,,,,,,
Base on Balls,Rhys Hoskins,Philadelphia Phillies,116,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Batting Average,Christian Yelich,Milwaukee Brewers,.329,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Doubles,Anthony Rendon,Washington Nationals,44,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Corey Seager,Los Angeles Dodgers,44,,,2019,2019 National League Player Review,,,,,,,,,,,,
Hits,Ozzie Albies,Atlanta Braves,189,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Home Runs,Pete Alonso,New York Mets,53,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
On Base Percentage,Christian Yelich,Milwaukee Brewers,.429,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
RBI,Anthony Rendon,Washington Nationals,126,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Runs,Ronald Acuna Jr.,Atlanta Braves,127,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Slugging Average,Christian Yelich,Milwaukee Brewers,.671,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Stolen Bases,Ronald Acuna Jr.,Atlanta Braves,37,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Total Bases,Cody Bellinger,Los Angeles Dodgers,351,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Triples,Eduardo Escobar,Arizona Diamondbacks,10,Top 25,2019,2019 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top25,2019,2019 National League Player Review,,,,,,,,,,,,
Complete Games,Sandy Alcantara,Miami Marlins,2,Top 25,2019,2019 National League Pitcher Review,,,,,,,,,,,,
Walker Buehler,Los Angeles Dodgers,2,,,2019,2019 National League Pitcher Review,,,,,,,,,,,,
Zach Eflin,Philadelphia Phillies,2,,,2019,2019 National League Pitcher Review,,,,,,,,,,,,
ERA,Hyun-Jin Ryu,Los Angeles Dodgers,2.32,Top 25,2019,2019 National League Pitcher Review,,,,,,,,,,,,
Games,Alex Claudio,Milwaukee Brewers,83,Top 25,2019,2019 National League Pitcher Review,,,,,,,,,,,,
Saves,Kirby Yates,San Diego Padres,41,Top 25,2019,2019 National League Pitcher Review,,,,,,,,,,,,
Shutouts,Sandy Alcantara,Miami Marlins,2,Top 25,2019,2019 National League Pitcher Review,,,,,,,,,,,,
Strikeouts,Jacob deGrom,New York Mets,255,Top 25,2019,2019 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Walker Buehler,Los Angeles Dodgers,.778,Top 25,2019,2019 National League Pitcher Review,,,,,,,,,,,,
Wins,Stephen Strasburg,Washington Nationals,18,Top 25,2019,2019 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2019,2019 National League Pitcher Review,,,,,,,,,,,,
,,,,,2019,2019 National League,Atlanta Braves,,,,,--,"$113,778,369",,97,65,0,.599
,,,,,2019,2019 National League,Washington Nationals,,,,,4.0,"$161,877,935",,93,69,0,.574
,,,,,2019,2019 National League,New York Mets,,,,,11.0,"$158,999,270",,86,76,0,.531
,,,,,2019,2019 National League,Philadelphia Phillies,,,,,16.0,"$140,711,962",,81,81,0,.500
,,,,,2019,2019 National League,Miami Marlins,,,,,40.0,"$72,449,404",,57,105,0,.352
,,,,,2019,2019 National League,Central,,,,,WP,GB,Payroll,Team | Roster,W,L,T
,,,,,2019,2019 National League,St. Louis Cardinals,,,,,--,"$162,830,430",,91,71,0,.562
,,,,,2019,2019 National League,Milwaukee Brewers,,,,,2.0,"$124,755,400",,89,73,0,.549
,,,,,2019,2019 National League,Chicago Cubs,,,,,7.0,"$210,358,488",,84,78,0,.519
,,,,,2019,2019 National League,Cincinnati Reds,,,,,16.0,"$126,423,214",,75,87,0,.463
,,,,,2019,2019 National League,Pittsburgh Pirates,,,,,22.0,"$76,589,154",,69,93,0,.426
,,,,,2019,2019 National League,West,,,,,WP,GB,Payroll,Team | Roster,W,L,T
,,,,,2019,2019 National League,Los Angeles Dodgers,,,,,--,"$196,729,548",,106,56,0,.654
,,,,,2019,2019 National League,Arizona Diamondbacks,,,,,21.0,"$123,932,983",,85,77,0,.525
,,,,,2019,2019 National League,San Francisco Giants,,,,,29.0,"$178,286,222",,77,85,0,.475
,,,,,2019,2019 National League,Colorado Rockies,,,,,35.0,"$147,433,009",,71,91,0,.438
,,,,,2019,2019 National League,San Diego Padres,,,,,36.0,"$99,205,017",,70,92,0,.432
,,,,,2019,2019 National League,2019 National League Standings,,,,,,,,,,,
,,,,,2019,2019 National League,"Seasonal Events: All-Star Game | Home Run Derby | World Series
Navigation: Year in Review Menu | Previous Season | Next Season
Miscellaneous: A.L. Leaderboard | Rookies List",,,,,,,,,,,
Base on Balls,Bryce Harper,Philadelphia Phillies,49,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Batting Average,Juan Soto,Washington Nationals,.351,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Doubles,Freddie Freeman,Atlanta Braves,23,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Hits,Trea Turner,Washington Nationals,78,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Home Runs,Marcell Ozuna,Atlanta Braves,18,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
On Base Percentage,Juan Soto,Washington Nationals,.490,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
RBI,Marcell Ozuna,Atlanta Braves,56,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Runs,Freddie Freeman,Atlanta Braves,51,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Slugging Average,Juan Soto,Washington Nationals,.695,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Stolen Bases,Trevor Story,Colorado Rockies,15,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Total Bases,Marcell Ozuna,Atlanta Braves,145,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Triples,Trevor Story,Colorado Rockies,4,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
Trea Turner,Washington Nationals,4,,,2020,2020 National League Player Review,,,,,,,,,,,,
Mike Yastrzemski,San Francisco Giants,4,,,2020,2020 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2020,2020 National League Player Review,,,,,,,,,,,,
2020 N.L. History | 2020 A.L. History | Year-by-Year History,,,,,2020,2020 National League Player Review,,,,,,,,,,,,
Complete Games,Trevor Bauer,Cincinnati Reds,2,Top 25,2020,2020 National League Pitcher Review,,,,,,,,,,,,
Aaron Nola,Philadelphia Phillies,2,,,2020,2020 National League Pitcher Review,,,,,,,,,,,,
Adam Wainwright,St. Louis Cardinals,2,,,2020,2020 National League Pitcher Review,,,,,,,,,,,,
ERA,Trevor Bauer,Cincinnati Reds,1.73,Top 25,2020,2020 National League Pitcher Review,,,,,,,,,,,,
Games,Tyler Rogers,San Francisco Giants,29,Top 25,2020,2020 National League Pitcher Review,,,,,,,,,,,,
Saves,Josh Hader,Milwaukee Brewers,13,Top 25,2020,2020 National League Pitcher Review,,,,,,,,,,,,
Shutouts,Trevor Bauer,Cincinnati Reds,2,Top 25,2020,2020 National League Pitcher Review,,,,,,,,,,,,
Strikeouts,Jacob deGrom,New York Mets,104,Top 25,2020,2020 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Max Fried,Atlanta Braves,1.000,Top 25,2020,2020 National League Pitcher Review,,,,,,,,,,,,
Wins,Yu Darvish,Chicago Cubs,8,Top 25,2020,2020 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2020,2020 National League Pitcher Review,,,,,,,,,,,,
2020 N.L. History | 2020 A.L. History | Year-by-Year History,,,,,2020,2020 National League Pitcher Review,,,,,,,,,,,,
,,,,,2020,2020 National League Team Standings,Atlanta Braves,,,,,--,,,35,25,0,.583
,,,,,2020,2020 National League Team Standings,Miami Marlins,,,,,4.0,,,31,29,0,.517
,,,,,2020,2020 National League Team Standings,Philadelphia Phillies,,,,,7.0,,,28,32,0,.467
,,,,,2020,2020 National League Team Standings,New York Mets,,,,,9.0,,,26,34,0,.433
,,,,,2020,2020 National League Team Standings,Washington Nationals,,,,,9.0,,,26,34,0,.433
,,,,,2020,2020 National League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2020,2020 National League Team Standings,Chicago Cubs,,,,,--,,,34,26,0,.567
,,,,,2020,2020 National League Team Standings,Cincinnati Reds,,,,,3.0,,,31,29,0,.517
,,,,,2020,2020 National League Team Standings,St. Louis Cardinals,,,,,3.0,,,30,28,0,.517
,,,,,2020,2020 National League Team Standings,Milwaukee Brewers,,,,,5.0,,,29,31,0,.483
,,,,,2020,2020 National League Team Standings,Pittsburgh Pirates,,,,,15.0,,,19,41,0,.317
,,,,,2020,2020 National League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2020,2020 National League Team Standings,Los Angeles Dodgers,,,,,--,,,43,17,0,.717
,,,,,2020,2020 National League Team Standings,San Diego Padres,,,,,6.0,,,37,23,0,.617
,,,,,2020,2020 National League Team Standings,San Francisco Giants,,,,,14.0,,,29,31,0,.483
,,,,,2020,2020 National League Team Standings,Colorado Rockies,,,,,17.0,,,26,34,0,.433
,,,,,2020,2020 National League Team Standings,Arizona Diamondbacks,,,,,18.0,,,25,35,0,.417
,,,,,2020,2020 National League Team Standings,N.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2020,2020 National League Team Standings,2020 National League Standings,,,,,,,,,,,
Base on Balls,Juan Soto,Washington Nationals,145,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
Batting Average,Trea Turner,Washington Nationals,.328,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
Los Angeles Dodgers,,,,,2021,2021 National League Player Review,,,,,,,,,,,,
Doubles,Bryce Harper,Philadelphia Phillies,42,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
Hits,Trea Turner,Washington Nationals,195,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
Los Angeles Dodgers,,,,,2021,2021 National League Player Review,,,,,,,,,,,,
Home Runs,Fernando Tatis Jr.,San Diego Padres,42,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
On Base Percentage,Juan Soto,Washington Nationals,.465,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
RBI,Adam Duvall,Miami Marlins,113,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
Atlanta Braves,,,,,2021,2021 National League Player Review,,,,,,,,,,,,
Runs,Freddie Freeman,Atlanta Braves,120,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
Slugging Average,Bryce Harper,Philadelphia Phillies,.615,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
Stolen Bases,Trea Turner,Washington Nationals,32,Top 25,2021,2021 National League Player Review,,,,,,,,,,,,
